# time (s)	h_+ (strain)	h_x (strain)
-1.436706543	2.670561514585459718e-21	3.453324896621966252e-21
-1.436645508	2.622762154824757775e-21	3.484909460991597042e-21
-1.436584473	2.564585434489694287e-21	3.533850373757778664e-21
-1.436523438	2.515559176249803310e-21	3.563819913138817981e-21
-1.436462402	2.456184111559472613e-21	3.611120030519455445e-21
-1.436401367	2.405980676454067293e-21	3.639437654936645851e-21
-1.436340332	2.345457548887737006e-21	3.685060848398638525e-21
-1.436279297	2.294127769028538027e-21	3.711691194901460577e-21
-1.436218262	2.232507947267873391e-21	3.755602879809852099e-21
-1.436157227	2.180103718411463330e-21	3.780512145890360975e-21
-1.436096191	2.117439610951137122e-21	3.822679314243909172e-21
-1.436035156	2.064013844570932898e-21	3.845835289817972000e-21
-1.435974121	2.000358851359962958e-21	3.886226541452518160e-21
-1.435913086	1.945965425851125600e-21	3.907598639426657428e-21
-1.435852051	1.881373888877216863e-21	3.946184211842599188e-21
-1.435791016	1.826067599741317934e-21	3.965743496989036092e-21
-1.435729980	1.760594752985666114e-21	4.002495293592809045e-21
-1.435668945	1.704431262164011862e-21	4.020214510213145051e-21
-1.435607910	1.638133180372978275e-21	4.055106126975722351e-21
-1.435546875	1.581168964855024274e-21	4.070959724680940905e-21
-1.435485840	1.514102511821273299e-21	4.103966475365818316e-21
-1.435424805	1.456394811325171191e-21	4.117930633559184767e-21
-1.435363770	1.388617587170082146e-21	4.149029573202457890e-21
-1.435302734	1.330224351258408301e-21	4.161082223751518651e-21
-1.435241699	1.261794639181809709e-21	4.190252170693877509e-21
-1.435180664	1.202774473545057426e-21	4.200373019108780165e-21
-1.435119629	1.133751185832291095e-21	4.227594575264742234e-21
-1.435058594	1.074163298037298844e-21	4.235765120175754892e-21
-1.434997559	1.004605921502663556e-21	4.261020689704201743e-21
-1.434936523	9.445100661432796990e-22	4.267224240707969712e-21
-1.434875488	8.744786070017693698e-22	4.290498047009116732e-21
-1.434814453	8.139350303301161477e-22	4.294719740838878665e-21
-1.434753418	7.434899585315459220e-22	4.315997841888655668e-21
-1.434692383	6.825593425819167597e-22	4.318224656810142585e-21
-1.434631348	6.117615358240853632e-22	4.337494958775820365e-21
-1.434570312	5.505049420919583723e-22	4.337715727445239425e-21
-1.434509277	4.794156292488137544e-22	4.354967996513149344e-21
-1.434448242	4.178944421274363614e-22	4.353173416944205337e-21
-1.434387207	3.465751464512272527e-22	4.368399289593648724e-21
-1.434326172	2.848510161585040315e-22	4.364581934435404636e-21
-1.434265137	2.133634982398421074e-22	4.377774925798025321e-21
-1.434204102	1.514982836173002379e-22	4.371929250010834549e-21
-1.434143066	7.990448390568594838e-23	4.383084760558205968e-21
-1.434082031	1.796019502137047441e-23	4.375207107119839508e-21
-1.434020996	-5.367782363408237140e-23	4.384322427722431271e-21
-1.433959961	-1.156390832672772951e-22	4.374411031746582607e-21
-1.433898926	-1.872591933234849502e-22	4.381485346671957962e-21
-1.433837891	-2.491752842892933234e-22	4.369540337705281652e-21
-1.433776855	-3.207153512627511506e-22	4.374574726204287369e-21
-1.433715820	-3.825241561478621416e-22	4.360598128790780782e-21
-1.433654785	-4.539220964435069256e-22	4.363595564665573101e-21
-1.433593750	-5.155615775414852998e-22	4.347591297067927449e-21
-1.433532715	-5.867554161514228117e-22	4.348556646640326638e-21
-1.433471680	-6.481636732513191197e-22	4.330530517894277316e-21
-1.433410645	-7.190916014176676951e-22	4.329470536086698847e-21
-1.433349609	-7.802069293654811995e-22	4.309430241329892996e-21
-1.433288574	-8.508073622222256887e-22	4.306353566102930846e-21
-1.433227539	-9.115683084315701352e-22	4.284308679990154821e-21
-1.433166504	-9.817799423148406828e-22	4.279225824915166436e-21
-1.433105469	-1.042125363940682923e-21	4.255187793349612351e-21
-1.433044434	-1.111887233403974509e-21	4.248111138580873883e-21
-1.432983398	-1.171756354433860564e-21	4.222093268882682520e-21
-1.432922363	-1.241007889243082944e-21	4.213037050152059389e-21
-1.432861328	-1.300340356972606655e-21	4.185054499182512549e-21
-1.432800293	-1.369021438471799071e-21	4.174034795401014583e-21
-1.432739258	-1.427757379947016967e-21	4.144104556171053676e-21
-1.432678223	-1.495808397143847581e-21	4.131139275017251807e-21
-1.432617188	-1.553888474975648005e-21	4.099280161533617063e-21
-1.432556152	-1.621250380154723451e-21	4.084389023421302697e-21
-1.432495117	-1.678615847830568582e-21	4.050621653870796461e-21
-1.432434082	-1.745230211752785951e-21	4.033826174321164374e-21
-1.432373047	-1.801822968532197181e-21	3.998172952407541332e-21
-1.432312012	-1.867632034842595962e-21	3.979496422669498540e-21
-1.432250977	-1.923394680074502182e-21	3.941981517571811400e-21
-1.432189941	-1.988341419408991051e-21	3.921448983483090460e-21
-1.432128906	-2.043217306028374993e-21	3.882098307886152682e-21
-1.432067871	-2.107245469253170208e-21	3.859736547334084337e-21
-1.432006836	-2.161178756828356214e-21	3.818577733944811872e-21
-1.431945801	-2.224232927587313018e-21	3.794415232538546749e-21
-1.431884766	-2.277168634566383921e-21	3.751477609058982901e-21
-1.431823730	-2.339194281178805054e-21	3.725544534166291735e-21
-1.431762695	-2.391078336231840092e-21	3.680859096576619475e-21
-1.431701660	-2.452021862716225082e-21	3.653187269955546885e-21
-1.431640625	-2.502801155415168371e-21	3.606786654250759972e-21
-1.431579590	-2.562609951616547749e-21	3.577409523005649969e-21
-1.431518555	-2.612232382172364147e-21	3.529327975493792133e-21
-1.431457520	-2.670854873126492958e-21	3.498280581507433601e-21
-1.431396484	-2.719269401131647310e-21	3.448553927439512951e-21
-1.431335449	-2.776655095312824300e-21	3.415872875452358465e-21
-1.431274414	-2.823811787720267888e-21	3.364538486344444120e-21
-1.431213379	-2.879911324463394174e-21	3.330261910313819839e-21
-1.431152344	-2.925761402270703330e-21	3.277358669667631518e-21
-1.431091309	-2.980526598026230529e-21	3.241526197963581586e-21
-1.431030273	-3.025022482117731682e-21	3.187094465675281663e-21
-1.430969238	-3.078406375706101475e-21	3.149747184755439520e-21
-1.430908203	-3.121501731590282782e-21	3.093828760081217442e-21
-1.430847168	-3.173458628281266338e-21	3.055009176698709844e-21
-1.430786133	-3.215108409521605341e-21	2.997647259940450686e-21
-1.430725098	-3.265593924050255573e-21	2.957399262202238207e-21
-1.430664062	-3.305754414676676207e-21	2.898638414954372593e-21
-1.430603027	-3.354725512924592516e-21	2.857007231965342164e-21
-1.430541992	-3.393354368565237970e-21	2.796893336212680373e-21
-1.430480957	-3.440769408125014307e-21	2.753925496452651951e-21
-1.430419922	-3.477825695804331452e-21	2.692505712309051638e-21
-1.430358887	-3.523644465166814011e-21	2.648249000925696967e-21
-1.430297852	-3.559088701996216070e-21	2.585571723222756615e-21
-1.430236816	-3.603272458400497541e-21	2.540075137930906809e-21
-1.430175781	-3.637066648751875450e-21	2.476189951753983486e-21
-1.430114746	-3.679578154871618319e-21	2.429503657703822297e-21
-1.430053711	-3.711685826199384914e-21	2.364461292582436018e-21
-1.429992676	-3.752489385240872480e-21	2.316636576194986158e-21
-1.429931641	-3.782875622626013740e-21	2.250488859347046458e-21
-1.429870605	-3.821937112055203814e-21	2.201578080952398929e-21
-1.429809570	-3.850568591202543543e-21	2.134377889518110409e-21
-1.429748535	-3.887855495098332254e-21	2.084434435033566477e-21
-1.429687500	-3.914700513858064981e-21	2.016235647218261181e-21
-1.429626465	-3.950181953695478317e-21	1.965313878918495800e-21
-1.429565430	-3.975210462179658058e-21	1.896171324236219558e-21
-1.429504395	-4.008857226093183759e-21	1.844326530510472984e-21
-1.429443359	-4.032040855214376622e-21	1.774295939194080812e-21
-1.429382324	-4.063825425832382441e-21	1.721584283427125058e-21
-1.429321289	-4.085137514252819150e-21	1.650722234864534971e-21
-1.429260254	-4.115034094874052379e-21	1.597200703535070984e-21
-1.429199219	-4.134449714409799798e-21	1.525564573945004936e-21
-1.429138184	-4.162434253592884405e-21	1.471290923937835360e-21
-1.429077148	-4.179930233042991554e-21	1.398938833315607910e-21
-1.429016113	-4.205980447632834565e-21	1.343971538451136373e-21
-1.428955078	-4.221535394923548733e-21	1.270962296742007393e-21
-1.428894043	-4.245630791387375949e-21	1.215360493691055805e-21
-1.428833008	-4.259225114152726374e-21	1.141753546321485291e-21
-1.428771973	-4.281347008212536763e-21	1.085576979795182088e-21
-1.428710938	-4.292962932625836888e-21	1.011432352720869900e-21
-1.428649902	-4.313094467408173788e-21	9.547413201424924723e-22
-1.428588867	-4.322716055386287252e-21	8.801195641171371688e-22
-1.428527832	-4.340842217673620425e-21	8.229748596885652936e-22
-1.428466797	-4.348455382262264457e-21	7.479369941980407818e-22
-1.428405762	-4.364563017191542982e-21	6.903998526671221644e-22
-1.428344727	-4.370155536472211866e-21	6.150073092341897306e-22
-1.428283691	-4.384233360292007426e-21	5.571393489783432387e-22
-1.428222656	-4.387794889336520590e-21	4.814539143244385103e-22
-1.428161621	-4.399833500690783184e-21	4.233170802187323059e-22
-1.428100586	-4.401355581879433815e-21	3.474008388720247856e-22
-1.428039551	-4.411347471255875369e-21	2.890573447473849676e-22
-1.427978516	-4.410823542724140856e-21	2.129726213045929785e-22
-1.427917480	-4.418763099975725913e-21	1.544848923317194774e-22
-1.427856445	-4.416188502586955781e-21	7.829419372071353688e-23
-1.427795410	-4.422072022947922849e-21	1.972480822235291917e-23
-1.427734375	-4.417444005120483550e-21	-5.650923444255400664e-23
-1.427673340	-4.421269693310844871e-21	-1.150976029904983039e-22
-1.427612305	-4.414587414357218880e-21	-1.913122926369331732e-22
-1.427551270	-4.416355386880500178e-21	-2.498569339062764222e-22
-1.427490234	-4.407619918473586741e-21	-3.259895657115479391e-22
-1.427429199	-4.407332204285413802e-21	-3.844277908651002531e-22
-1.427368164	-4.396546530098160356e-21	-4.604157106493535750e-22
-1.427307129	-4.394207069374632847e-21	-5.186849106054525888e-22
-1.427246094	-4.381376083017520532e-21	-5.944655731568627816e-22
-1.427185059	-4.376990724076309050e-21	-6.525032768372470374e-22
-1.427124023	-4.362121225288775091e-21	-7.280143039754094384e-22
-1.427062988	-4.355697719993780090e-21	-7.857582365574521983e-22
-1.427001953	-4.338798408875467793e-21	-8.609374753346482971e-22
-1.426940918	-4.330346406054689189e-21	-9.183256161067534900e-22
-1.426879883	-4.311427875777506345e-21	-9.931111967177754619e-22
-1.426818848	-4.300958912846698719e-21	-1.050081836949874125e-21
-1.426757812	-4.280033640415939072e-21	-1.124412230258721712e-21
-1.426696777	-4.267561133454517355e-21	-1.180904030670965279e-21
-1.426635742	-4.244643468787877859e-21	-1.254718105677628196e-21
-1.426574707	-4.230182700638502918e-21	-1.310670153597011920e-21
-1.426513672	-4.205288853956702912e-21	-1.383907234360050659e-21
-1.426452637	-4.188856960736615905e-21	-1.439259100631065694e-21
-1.426391602	-4.162004988017653226e-21	-1.511859022886641697e-21
-1.426330566	-4.143620943864839493e-21	-1.566550818100593343e-21
-1.426269531	-4.114830730838048626e-21	-1.638453985452107078e-21
-1.426208496	-4.094515330871279103e-21	-1.692426415906935245e-21
-1.426147461	-4.063808575195733930e-21	-1.763573855430421391e-21
-1.426086426	-4.041584416802145549e-21	-1.816768278584386677e-21
-1.426025391	-4.008984608395417031e-21	-1.887101695797630207e-21
-1.425964355	-3.984876071051473393e-21	-1.939460174890703324e-21
-1.425903320	-3.950408471015794162e-21	-2.008922008473170344e-21
-1.425842285	-3.924441693963741278e-21	-2.060387366741923948e-21
-1.425781250	-3.888133311717173432e-21	-2.128920842051245121e-21
-1.425720215	-3.860336170528232717e-21	-2.179436716226776075e-21
-1.425659180	-3.822215739229490270e-21	-2.246985898557811448e-21
-1.425598145	-3.792617820409059375e-21	-2.296496791483404784e-21
-1.425537109	-3.752715770940754092e-21	-2.363006638359149652e-21
-1.425476074	-3.721348345029731800e-21	-2.411457970977718056e-21
-1.425415039	-3.679696778283710156e-21	-2.476874383648067825e-21
-1.425354004	-3.646592771417729170e-21	-2.524212546109134202e-21
-1.425292969	-3.603225428991119140e-21	-2.588482420265001311e-21
-1.425231934	-3.568419392797586224e-21	-2.634654822052442260e-21
-1.425170898	-3.523371626307883836e-21	-2.697726097488688512e-21
-1.425109863	-3.486899706440930078e-21	-2.742681216808908677e-21
-1.425048828	-3.440208445146311251e-21	-2.804502926285675421e-21
-1.424987793	-3.402108348208286989e-21	-2.848190358340253117e-21
-1.424926758	-3.353812065209302694e-21	-2.908712675369616520e-21
-1.424865723	-3.314123024241332078e-21	-2.951083179582109215e-21
-1.424804688	-3.264261701321365247e-21	-3.010257465167059722e-21
-1.424743652	-3.223024439893451806e-21	-3.051263011454253361e-21
-1.424682617	-3.171639530844256548e-21	-3.109041859787853546e-21
-1.424621582	-3.128896225700307860e-21	-3.148635673650332561e-21
-1.424560547	-3.076030618312691904e-21	-3.204972956662205910e-21
-1.424499512	-3.031824860629934704e-21	-3.243109563158359320e-21
-1.424438477	-2.977522837301455619e-21	-3.297960473819194935e-21
-1.424377441	-2.931899592729466604e-21	-3.334595740301415239e-21
-1.424316406	-2.876206789823193302e-21	-3.387916834839707315e-21
-1.424255371	-2.829212357112972416e-21	-3.423008012542554581e-21
-1.424194336	-2.772175722931563199e-21	-3.474757251317554352e-21
-1.424133301	-2.723857691366607775e-21	-3.508263015539215056e-21
-1.424072266	-2.665525443040667203e-21	-3.558399802641288422e-21
-1.424011230	-2.615932648674123766e-21	-3.590280291763523993e-21
-1.423950195	-2.556354227724998366e-21	-3.638765513349510210e-21
-1.423889160	-2.505536708338343767e-21	-3.668982366411147926e-21
-1.423828125	-2.444762735159205644e-21	-3.715778427542355916e-21
-1.423767090	-2.392771684226668371e-21	-3.744294820493908995e-21
-1.423706055	-2.330853911373198070e-21	-3.789365680684854015e-21
-1.423645020	-2.277741630894507635e-21	-3.816146361118900560e-21
-1.423583984	-2.214732895439152255e-21	-3.859457568510547729e-21
-1.423522949	-2.160552747570854355e-21	-3.884468889074963179e-21
-1.423461914	-2.096506922337008437e-21	-3.925987612927302216e-21
-1.423400879	-2.041313280242070740e-21	-3.949197563225893499e-21
-1.423339844	-1.976285224025639302e-21	-3.988892625085521813e-21
-1.423278809	-1.920133421681761073e-21	-4.010270861993263049e-21
-1.423217773	-1.854178928625132912e-21	-4.048112765347242055e-21
-1.423156738	-1.797125209635248389e-21	-4.067630641857262526e-21
-1.423095703	-1.730300957678071860e-21	-4.103591600110151018e-21
-1.423034668	-1.672402423333917814e-21	-4.121222192628288186e-21
-1.422973633	-1.604765921754624011e-21	-4.155276155569252654e-21
-1.422912598	-1.546080478290772752e-21	-4.170994289497163635e-21
-1.422851562	-1.477690014607287633e-21	-4.203116968255778254e-21
-1.422790527	-1.418276319525331999e-21	-4.216899242111674642e-21
-1.422729492	-1.349190905529171196e-21	-4.247068132296492002e-21
-1.422668457	-1.289108313365294735e-21	-4.258892940132362568e-21
-1.422607422	-1.219387630451658742e-21	-4.287087343409502217e-21
-1.422546387	-1.158696137875134814e-21	-4.296934895487791465e-21
-1.422485352	-1.088400481854661198e-21	-4.323135939569101522e-21
-1.422424316	-1.027160672013163012e-21	-4.330988281493326924e-21
-1.422363281	-9.563508972192125706e-22	-4.355178938276898781e-21
-1.422302246	-8.946238836660519728e-22	-4.361019968357472192e-21
-1.422241211	-8.233613465307090602e-22	-4.383185070477830603e-21
-1.422180176	-7.612087165575317241e-22	-4.387000555339147540e-21
-1.422119141	-6.895552187770444630e-22	-4.407126810945741639e-21
-1.422058105	-6.270389763144366776e-22	-4.408904399496997469e-21
-1.421997070	-5.550567074768773433e-22	-4.426980405323660679e-21
-1.421936035	-4.922392155423672268e-22	-4.426709640882204966e-21
-1.421875000	-4.199906954668545306e-22	-4.442725893508053844e-21
-1.421813965	-3.569346183091339063e-22	-4.440398224234894294e-21
-1.421752930	-2.844826390284212010e-22	-4.454347129599030326e-21
-1.421691895	-2.212508840117053578e-22	-4.449955917193139591e-21
-1.421630859	-1.486584514002292149e-22	-4.461831798442776101e-21
-1.421569824	-8.531411048624175305e-23	-4.455372324945721251e-21
-1.421508789	-1.264438577785688369e-23	-4.465171428327706919e-21
-1.421447754	5.074932301475492985e-23	-4.456640901209934882e-21
-1.421386719	1.234330818661605264e-22	-4.464361400321509084e-21
-1.421325684	1.868128732549840786e-22	-4.453758955869377323e-21
-1.421264648	2.594473704759337699e-22	-4.459400954037791995e-21
-1.421203613	3.227499507483819137e-22	-4.446727658773819971e-21
-1.421142578	3.952719115406599622e-22	-4.450293189642242102e-21
-1.421081543	4.584340373684529924e-22	-4.435552040081927253e-21
-1.421020508	5.307802668083455040e-22	-4.437045066489112651e-21
-1.420959473	5.937388041394817209e-22	-4.420240987012214325e-21
-1.420898438	6.658462459292506194e-22	-4.419667398002142519e-21
-1.420837402	7.285382287914202260e-22	-4.400807237029907383e-21
-1.420776367	8.003440239911086674e-22	-4.398174842987705622e-21
-1.420715332	8.627067129978945465e-22	-4.377267367319493872e-21
-1.420654297	9.341482586015232129e-22	-4.372585893524123321e-21
-1.420593262	9.961191994572475349e-22	-4.349641780824902898e-21
-1.420532227	1.067134206655577866e-21	-4.342922859109535918e-21
