# time (s)	h_+ (strain)	h_x (strain)
-1.974182129	-1.636498538215975749e-21	-2.719469909976681541e-21
-1.974121094	-1.475289639450407261e-21	-2.962843647433143696e-21
-1.974060059	-1.549268723169051512e-21	-2.766600172346194161e-21
-1.973999023	-1.387795014086646336e-21	-3.007827136755280073e-21
-1.973937988	-1.460658306218269282e-21	-2.811052598292256624e-21
-1.973876953	-1.298957518077897258e-21	-3.050118059002210092e-21
-1.973815918	-1.370749467466534201e-21	-2.852786380141871514e-21
-1.973754883	-1.208859979132356909e-21	-3.089676798258801071e-21
-1.973693848	-1.279625592488141631e-21	-2.891763234809279755e-21
-1.973632812	-1.117586391227609303e-21	-3.126466282225653086e-21
-1.973571777	-1.187371194749824316e-21	-2.927947439290193839e-21
-1.973510742	-1.025221836574462989e-21	-3.160452016537554979e-21
-1.973449707	-1.094071836995190317e-21	-2.961305863833065766e-21
-1.973388672	-9.318524065233536215e-22	-3.191602116651461165e-21
-1.973327637	-9.998140517111619221e-22	-2.991808002672501199e-21
-1.973266602	-8.375651215295114526e-22	-3.219887337356525748e-21
-1.973205566	-9.046852606722702819e-22	-3.019426002280960539e-21
-1.973144531	-7.424478503278355174e-22	-3.245281099828458212e-21
-1.973083496	-8.087736936617428752e-22	-3.044134687240066265e-21
-1.973022461	-6.465892282376537304e-22	-3.267759516230521226e-21
-1.972961426	-7.121683063711984129e-22	-3.065911583547019210e-21
-1.972900391	-5.500785748226184442e-22	-3.287301411676416688e-21
-1.972839355	-6.149586978323121737e-22	-3.084736939469222519e-21
-1.972778320	-4.530058108614516116e-22	-3.303888343930416239e-21
-1.972717285	-5.172350269601130522e-22	-3.100593743824756531e-21
-1.972656250	-3.554613747739677456e-22	-3.317504620266194412e-21
-1.972595215	-4.190879288603361325e-22	-3.113467741667348610e-21
-1.972534180	-2.575361386988631675e-22	-3.328137312004446759e-21
-1.972473145	-3.206084305269385738e-22	-3.123347447633390396e-21
-1.972412109	-1.593213238604308541e-22	-3.335776266373405911e-21
-1.972351074	-2.218878662430568894e-22	-3.130224156340524090e-21
-1.972290039	-6.090841601623054702e-23	-3.340414115834331294e-21
-1.972229004	-1.230177926554182918e-22	-3.134091950599991299e-21
-1.972167969	3.761091970903200254e-23	-3.342046284767198891e-21
-1.972106934	-2.408990370095346375e-23	-3.134947706695894397e-21
-1.972045898	1.361449238240454665e-22	-3.340670993611655246e-21
-1.971984863	7.480405462613290067e-23	-3.132791097410666965e-21
-1.971923828	2.346018279299521535e-22	-3.336289260392298315e-21
-1.971862793	1.735723695528593588e-22	-3.127624592049463879e-21
-1.971801758	3.328899397784361308e-22	-3.328904899619481536e-21
-1.971740723	2.721234467130328438e-22	-3.119453454239416218e-21
-1.971679688	4.309177285665969102e-22	-3.318524518689203074e-21
-1.971618652	3.703658953446958736e-22	-3.108285736893723178e-21
-1.971557617	5.285939098933936084e-22	-3.305157511558427120e-21
-1.971496582	4.682086131877185055e-22	-3.094132274752913600e-21
-1.971435547	6.258275306678806727e-22	-3.288816049899248533e-21
-1.971374512	5.655608711389127003e-22	-3.077006674131882560e-21
-1.971313477	7.225280534848532604e-22	-3.269515071663619095e-21
-1.971252441	6.623323975419031015e-22	-3.056925300304412269e-21
-1.971191406	8.186054407994526145e-22	-3.247272267118796617e-21
-1.971130371	7.584334621181248421e-22	-3.033907262156751395e-21
-1.971069336	9.139702384682352800e-22	-3.222108062235968960e-21
-1.971008301	8.537749592941672001e-22	-3.007974394479756012e-21
-1.970947266	1.008533658960596841e-21	-3.194045599630792391e-21
-1.970886230	9.482684910236102947e-22	-2.979151237499466678e-21
-1.970825195	1.102207663737801211e-21	-3.163110716924703493e-21
-1.970764160	1.041826448923770887e-21	-2.947465014051329791e-21
-1.970703125	1.194905045010519857e-21	-3.129331922589073745e-21
-1.970642090	1.134362095617421288e-21	-2.912945604272227774e-21
-1.970581055	1.286539506808714723e-21	-3.092740369404865712e-21
-1.970520020	1.225789645381340505e-21	-2.875625517683819085e-21
-1.970458984	1.377025745032806532e-21	-3.053369825347346494e-21
-1.970397949	1.316024343807049146e-21	-2.835539863006854406e-21
-1.970336914	1.466279526738944379e-21	-3.011256642111234547e-21
-1.970275879	1.404982546536954255e-21	-2.792726315438110214e-21
-1.970214844	1.554217768352957992e-21	-2.966439721224783847e-21
-1.970153809	1.492581796963470406e-21	-2.747225081561413719e-21
-1.970092773	1.640758612785243453e-21	-2.918960477809299817e-21
-1.970031738	1.578740902863103787e-21	-2.699078861961770643e-21
-1.969970703	1.725821505454404988e-21	-2.868862801924207178e-21
-1.969909668	1.663380011736200776e-21	-2.648332811502772735e-21
-1.969848633	1.809327269126588255e-21	-2.816193017748364079e-21
-1.969787598	1.746420685019915401e-21	-2.595034497244277670e-21
-1.969726562	1.891198177353520554e-21	-2.760999840427958636e-21
-1.969665527	1.827785970983639853e-21	-2.539233854246117531e-21
-1.969604492	1.971358026650793488e-21	-2.703334330623158425e-21
-1.969543457	1.907400476082891325e-21	-2.480983139160469573e-21
-1.969482422	2.049732207342695679e-21	-2.643249847089807373e-21
-1.969421387	1.985190435098500552e-21	-2.420336881504593321e-21
-1.969360352	2.126247772733774219e-21	-2.580801996907436145e-21
-1.969299316	2.061083779591760423e-21	-2.357351832973344146e-21
-1.969238281	2.200833506787293362e-21	-2.516048583711754829e-21
-1.969177246	2.135010204790874572e-21	-2.292086914753232081e-21
-1.969116211	2.273419990366653814e-21	-2.449049553943558141e-21
-1.969055176	2.206901234928426399e-21	-2.224603162575354627e-21
-1.968994141	2.343939665524487055e-21	-2.379866941003875458e-21
-1.968933105	2.276690286770732403e-21	-2.154963670085634037e-21
-1.968872070	2.412326898315365625e-21	-2.308564807582638100e-21
-1.968811035	2.344312731501776507e-21	-2.083233530090206184e-21
-1.968750000	2.478518039649240046e-21	-2.235209185997910637e-21
-1.968688965	2.409705954724429760e-21	-2.009479774081873313e-21
-1.968627930	2.542451484427203532e-21	-2.159868016691081886e-21
-1.968566895	2.472809414466356947e-21	-1.933771309817687224e-21
-1.968505859	2.604067728583363086e-21	-2.082611085175454420e-21
-1.968444824	2.533564697550042086e-21	-1.856178857399306995e-21
-1.968383789	2.663309424461640351e-21	-2.003509956963701500e-21
-1.968322754	2.591915573709317133e-21	-1.776774883355300677e-21
-1.968261719	2.720121433865618750e-21	-1.922637911043985337e-21
-1.968200684	2.647808047781468397e-21	-1.695633533406810564e-21
-1.968139648	2.774450879313110966e-21	-1.840069871754399779e-21
-1.968078613	2.701190409884046094e-21	-1.612830563489823046e-21
-1.968017578	2.826247193105309009e-21	-1.755882339027093754e-21
-1.967956543	2.752013283362549922e-21	-1.528443269248310270e-21
-1.967895508	2.875462164094141055e-21	-1.670153317240639482e-21
-1.967834473	2.800229670587930465e-21	-1.442550414356534285e-21
-1.967773438	2.922049982590645473e-21	-1.582962242698780813e-21
-1.967712402	2.845794996577740853e-21	-1.355232157108811697e-21
-1.967651367	2.965967282668204111e-21	-1.494389909764128643e-21
-1.967590332	2.888667150385695347e-21	-1.266569976060822524e-21
-1.967529297	3.007173182493289299e-21	-1.404518395674300568e-21
-1.967468262	2.928806524123886866e-21	-1.176646594194443980e-21
-1.967407227	3.045629322129264365e-21	-1.313430984238977883e-21
-1.967346191	2.966176049707666093e-21	-1.085545902136704389e-21
-1.967285156	3.081299899217943269e-21	-1.221212088386983790e-21
-1.967224121	3.000741233208456895e-21	-9.933528800488990281e-22
-1.967163086	3.114151702020017189e-21	-1.127947171716671797e-21
-1.967102051	3.032470186892764033e-21	-9.001535187612259213e-22
-1.967041016	3.144154140262749664e-21	-1.033722668969443928e-21
-1.966979980	3.061333658729126164e-21	-8.060347398202988785e-22
-1.966918945	3.171279273477065581e-21	-9.386259056966488491e-22
-1.966857910	3.087305059505098111e-21	-7.110843146790770341e-22
-1.966796875	3.195501836821957610e-21	-8.427450170777286851e-22
-1.966735840	3.110360487469524506e-21	-6.153907831819852743e-22
-1.966674805	3.216799264519543314e-21	-7.461688659855138044e-22
-1.966613770	3.130478750490244933e-21	-5.190433712471897037e-22
-1.966552734	3.235151710709862134e-21	-6.489869603405816272e-22
-1.966491699	3.147641385639666966e-21	-4.221319079561516194e-22
-1.966430664	3.250542067795043645e-21	-5.512893699217869866e-22
-1.966369629	3.161832676279463513e-21	-3.247467420811620263e-22
-1.966308594	3.262955982226632277e-21	-4.531666426447257523e-22
-1.966247559	3.173039666600377914e-21	-2.269786581731532433e-22
-1.966186523	3.272381867818754095e-21	-3.547097203789863831e-22
-1.966125488	3.181252173569301535e-21	-1.289187921130818447e-22
-1.966064453	3.278810916317892678e-21	-2.560098544329543719e-22
-1.966003418	3.186462796332584594e-21	-3.065854652146836570e-23
-1.965942383	3.282237105542621375e-21	-1.571585207200001701e-22
-1.965881348	3.188666922997786184e-21	6.771049415750452831e-23
-1.965820312	3.282657204948911909e-21	-5.824733476391666156e-23
-1.965759277	3.187862734887617183e-21	1.660966488364850485e-22
-1.965698242	3.280070778461198736e-21	4.063203351174624632e-23
-1.965637207	3.184051208087449036e-21	2.644082249270244924e-22
-1.965576172	3.274480184771922839e-21	1.393879449232019745e-22
-1.965515137	3.177236112505387718e-21	3.625536034749147168e-22
-1.965454102	3.265890575130589729e-21	2.379288762238940419e-22
-1.965393066	3.167424008269003257e-21	4.604413243576564124e-22
-1.965332031	3.254309888381690692e-21	3.361635051420685199e-22
-1.965270996	3.154624239558664547e-21	5.579801711664374830e-22
-1.965209961	3.239748843576402187e-21	4.340007952274070837e-22
-1.965148926	3.138848925899734496e-21	6.550792560053656513e-22
-1.965087891	3.222220929899454643e-21	5.313500805195912893e-22
-1.965026855	3.120112950759898658e-21	7.516481039571375205e-22
-1.964965820	3.201742393947910775e-21	6.281211497629672925e-22
-1.964904785	3.098433947645181829e-21	8.475967369827279836e-22
-1.964843750	3.178332224711812955e-21	7.242243302102547334e-22
-1.964782715	3.073832283662548237e-21	9.428357576633700438e-22
-1.964721680	3.152012135704923701e-21	8.195705709501702527e-22
-1.964660645	3.046331040535268302e-21	1.037276432139289441e-21
-1.964599609	3.122806544766099043e-21	9.140715256677374979e-22
-1.964538574	3.015955993085430215e-21	1.130830772569321320e-21
-1.964477539	3.090742551259169886e-21	1.007639634770176245e-21
-1.964416504	2.982735585133887806e-21	1.223411618835697033e-21
-1.964355469	3.055849910840503250e-21	1.100188206637220136e-21
-1.964294434	2.946700903112534647e-21	1.314932719572239702e-21
-1.964233398	3.018161007588504422e-21	1.191631498288781920e-21
-1.964172363	2.907885646966799250e-21	1.405308812069346167e-21
-1.964111328	2.977710824080760885e-21	1.281884794883956140e-21
-1.964050293	2.866326098940372639e-21	1.494455701736794220e-21
-1.963989258	2.934536908535670286e-21	1.370864488575782444e-21
-1.963928223	2.822061089682649557e-21	1.582290340060233381e-21
-1.963867188	2.888679340023203269e-21	1.458488156130161475e-21
-1.963806152	2.775131962102879780e-21	1.668730901848627276e-21
-1.963745117	2.840180691083102785e-21	1.544674635483161307e-21
-1.963684082	2.725582532868580613e-21	1.753696861226391412e-21
-1.963623047	2.789085988017628336e-21	1.629344101055428006e-21
-1.963562012	2.673459051774251531e-21	1.837109066289013822e-21
-1.963500977	2.735442669129295332e-21	1.712418138107717045e-21
-1.963439941	2.618810158464247767e-21	1.918889812771777296e-21
-1.963378906	2.679300540393555642e-21	1.793819815340710119e-21
-1.963317871	2.561686837383041530e-21	1.998962916042795411e-21
-1.963256836	2.620711729239616087e-21	1.873473756515491318e-21
-1.963195801	2.502142370229383212e-21	2.077253781953677958e-21
-1.963134766	2.559730635943655997e-21	1.951306210414431410e-21
-1.963073730	2.440232286377348639e-21	2.153689476010892281e-21
-1.963012695	2.496413883092448048e-21	2.027245119292519210e-21
-1.962951660	2.376014311271521672e-21	2.228198791181270148e-21
-1.962890625	2.430820262796958765e-21	2.101220185833334727e-21
-1.962829590	2.309548312719147079e-21	2.300712313895270003e-21
-1.962768555	2.363010682081900786e-21	2.173162938431322999e-21
-1.962707520	2.240896245219461367e-21	2.371162488541382944e-21
-1.962646484	2.293048106214327922e-21	2.243006794826516096e-21
-1.962585449	2.170122092248587289e-21	2.439483680222931611e-21
-1.962524414	2.220997500028835767e-21	2.310687123806588951e-21
-1.962463379	2.097291806896467277e-21	2.505612235538532413e-21
-1.962402344	2.146925767663101233e-21	2.376141305372220191e-21
-1.962341309	2.022473250367398893e-21	2.569486541829154921e-21
-1.962280273	2.070901690173535949e-21	2.439308788697029973e-21
-1.962219238	1.945736129077072912e-21	2.631047084223805700e-21
-1.962158203	1.992995861682073521e-21	2.500131148567539293e-21
-1.962097168	1.867151929596096728e-21	2.690236500965067824e-21
-1.962036133	1.913280623664900820e-21	2.558552139374629869e-21
-1.961975098	1.786793852439234206e-21	2.746999636632824892e-21
-1.961914062	1.831829997627026775e-21	2.614517747597003868e-21
-1.961853027	1.704736743733241242e-21	2.801283593225339828e-21
-1.961791992	1.748719616387530430e-21	2.667976241686380597e-21
-1.961730957	1.621057025842986861e-21	2.853037779345569953e-21
-1.961669922	1.664026653696076471e-21	2.718878220245079422e-21
-1.961608887	1.535832626215967257e-21	2.902213957160497660e-21
-1.961547852	1.577829752368881143e-21	2.767176657820968568e-21
-1.961486816	1.449142904954217980e-21	2.948766286985572054e-21
-1.961425781	1.490208951351357402e-21	2.812826948543147017e-21
-1.961364746	1.361068581069983909e-21	2.992651369967587417e-21
-1.961303711	1.401245611191223879e-21	2.855786947585377552e-21
-1.961242676	1.271691657325274008e-21	3.033828288299317696e-21
-1.961181641	1.311022338356314679e-21	2.896017010096162834e-21
-1.961120605	1.181095344213927361e-21	3.072258643066887427e-21
-1.961059570	1.219622908562894524e-21	2.933480028201488461e-21
-1.960998535	1.089363982403863619e-21	3.107906589984156771e-21
-1.960937500	1.127132188776156535e-21	2.968141465250548421e-21
-1.960876465	9.965829644767737626e-22	3.140738872531220053e-21
-1.960815430	1.033636058375650335e-21	2.999969387952180024e-21
-1.960754395	9.028386554662743231e-22	3.170724852811419108e-21
-1.960693359	9.392213293118614090e-22	3.028934495895038861e-21
-1.960632324	8.082183126900638424e-22	3.197836539958370604e-21
-1.960571289	8.439756653604215610e-22	3.055010148836232600e-21
-1.960510254	7.128100045144265210e-22	3.222048615993113279e-21
-1.960449219	7.479875007143411375e-22	3.078172391267053949e-21
-1.960388184	6.167025285948453083e-22	3.243338459339703541e-21
-1.960327148	6.513459577299500219e-22	3.098399974651799054e-21
-1.960266113	5.199853293595951245e-22	3.261686165729373429e-21
-1.960205078	5.541407641064482083e-22	3.115674377159748074e-21
-1.960144043	4.227484148140064256e-22	3.277074566614184315e-21
-1.960083008	4.564621695070976878e-22	3.129979820747561939e-21
-1.960021973	3.250822729371914590e-22	3.289489245075321843e-21
-1.959960938	3.584008616358501198e-22	3.141303285779151973e-21
-1.959899902	2.270777875796928578e-22	3.298918549112908555e-21
-1.959838867	2.600478819341480163e-22	3.149634523048039527e-21
-1.959777832	1.288261540295743672e-22	3.305353602322165575e-21
-1.959716797	1.614945410769176369e-22	3.154966063280831712e-21
-1.959655762	3.041879420210360947e-23	3.308788312181764975e-21
-1.959594727	6.283233400054435636e-23	3.157293223941545433e-21
-1.959533691	-6.805272826547287201e-23	3.309219375546576707e-21
-1.959472656	-3.584714507318438387e-23	3.156614113516523911e-21
-1.959411621	-1.664967930425585299e-22	3.306646281652518797e-21
-1.959350586	-1.344522877344215619e-22	3.152929633288818511e-21
-1.959289551	-2.648218083038291404e-22	3.301071312576116582e-21
-1.959228516	-2.328915566344746753e-22	3.146243476429991647e-21
-1.959167480	-3.629362959090050917e-22	3.292499540864033524e-21
-1.959106445	-3.310735703476069954e-22	3.136562124360183674e-21
-1.959045410	-4.607489762276130929e-22	3.280938824940406133e-21
-1.958984375	-4.289071884612962427e-22	3.123894840817802182e-21
-1.958923340	-5.581688530611066520e-22	3.266399801595907517e-21
-1.958862305	-5.263015961925595189e-22	3.108253663134078336e-21
-1.958801270	-6.551052981975913417e-22	3.248895876048537525e-21
-1.958740234	-6.231663887753619047e-22	3.089653390912731274e-21
-1.958679199	-7.514681354863615647e-22	3.228443209393888578e-21
-1.958618164	-7.194116554127001911e-22	3.068111572389679114e-21
-1.958557129	-8.471677248353248878e-22	3.205060703604781496e-21
-1.958496094	-8.149480629639013357e-22	3.043648487813829102e-21
-1.958435059	-9.421150452337252699e-22	3.178769983695408088e-21
-1.958374023	-9.096869387248289805e-22	3.016287130766906060e-21
-1.958312988	-1.036221777618787723e-21	3.149595377766467065e-21
-1.958251953	-1.003540352992063824e-21	2.986053186657418735e-21
-1.958190918	-1.129400386942298570e-21	3.117563894214285349e-21
-1.958129883	-1.096421200741174275e-21	2.952975008686235986e-21
-1.958068848	-1.221564203330870162e-21	3.082705196482940280e-21
-1.958007812	-1.188243282423516055e-21	2.917083591601993597e-21
-1.957946777	-1.312627502726126256e-21	3.045051575549560017e-21
-1.957885742	-1.278921384124549909e-21	2.878412542767079102e-21
-1.957824707	-1.402505586506341302e-21	3.004637919832413704e-21
-1.957763672	-1.368371356770685229e-21	2.836998050825001770e-21
-1.957702637	-1.491114860092384887e-21	2.961501682623675347e-21
-1.957641602	-1.456510194227979700e-21	2.792878852072920009e-21
-1.957580566	-1.578372910616251390e-21	2.915682847262048715e-21
-1.957519531	-1.543256110424405997e-21	2.746096194437710070e-21
-1.957458496	-1.664198583544704922e-21	2.867223889919935412e-21
-1.957397461	-1.628528615351031664e-21	2.696693798980275188e-21
-1.957336426	-1.748512057936469456e-21	2.816169740029104390e-21
-1.957275391	-1.712248589809030394e-21	2.644717819313133714e-21
-1.957214355	-1.831234920639316390e-21	2.762567738441857548e-21
-1.957153320	-1.794338358827583481e-21	2.590216798640944754e-21
-1.957092285	-1.912290239138811576e-21	2.706467593491944643e-21
-1.957031250	-1.874721763959650226e-21	2.533241624542437085e-21
